_latitude,_longitude,_quarter_begin,_quarter_begin_date,labeler_code,location,location_address,location_city,location_state,location_zip,medicaid_amount_reimbursed,ndc,non_medicaid_amount_reimbursed,number_of_prescriptions,package_size,period_covered,product_code,product_fda_list_name,quarter,state_code,suppression_used,total_amount_reimbursed,units_reimbursed,utilization_type
33.8191,-80.9066,1/1,2016-01-01T00:00:00.000,59385,POINT (-80.9066 33.8191),,,,,,59385001430,,,30,2016,0014,BUNAVAIL,1,SC,true,,,MCOU
42.1497,-74.9384,1/1,2016-01-01T00:00:00.000,67877,POINT (-74.9384 42.1497),,,,,4926.18,67877011601,30.71,209,01,2016,0116,METHADONE,1,NY,false,4956.89,38393,FFSU
37.669,-84.6514,1/1,2016-01-01T00:00:00.000,00054,POINT (-84.6514 37.669),,,,,,00054355563,,,63,2016,3555,METHADONE,1,KY,true,,,MCOU
38.5111,-96.8005,1/1,2016-01-01T00:00:00.000,67877,POINT (-96.8005 38.5111),,,,,9809.06,67877011601,1299.31,479,01,2016,0116,Methadone,1,KS,false,11108.37,74221,MCOU
42.0046,-93.214,7/1,2016-07-01T00:00:00.000,00406,POINT (-93.214 42.0046),,,,,,00406575501,,,01,2016,5755,METHADONE,3,IA,true,,,FFSU
31.106,-97.6475,7/1,2016-07-01T00:00:00.000,00054,POINT (-97.6475 31.106),,,,,,00054355344,,,44,2016,3553,METHADONE,3,TX,true,,,MCOU
32.7673,-89.6812,1/1,2016-01-01T00:00:00.000,67877,POINT (-89.6812 32.7673),,,,,,67877011601,,,01,2016,0116,METHADONE,1,MS,true,,,FFSU
35.6411,-79.8431,10/1,2016-10-01T00:00:00.000,00054,POINT (-79.8431 35.6411),,,,,815.38,00054355563,0,51,63,2016,3555,METHADONE,4,NC,false,815.38,6950.94,FFSU
35.7449,-86.7489,4/1,2016-04-01T00:00:00.000,54123,POINT (-86.7489 35.7449),,,,,,54123095730,,,30,2016,0957,ZUBSOLV,2,TN,true,,,FFSU
40.3736,-82.7755,7/1,2016-07-01T00:00:00.000,00406,POINT (-82.7755 40.3736),,,,,,00406575562,,,62,2016,5755,METHADONE,3,OH,true,,,MCOU
,,7/1,2016-07-01T00:00:00.000,00406,,,,,,3425.39,00406577162,3.65,149,62,2016,5771,METHADONE,3,XX,false,3429.04,17293.5,FFSU
31.1801,-91.8749,7/1,2016-07-01T00:00:00.000,00406,POINT (-91.8749 31.1801),,,,,,00406575501,,,01,2016,5755,METHADONE,3,LA,true,,,FFSU
,,4/1,2016-04-01T00:00:00.000,00406,,,,,,145.28,00406577123,0,28,23,2016,5771,METHADONE,2,XX,false,145.28,41.5,FFSU
38.4623,-92.302,7/1,2016-07-01T00:00:00.000,00054,POINT (-92.302 38.4623),,,,,2356.86,00054457025,16.05,93,25,2016,4570,METHADONE,3,MO,false,2372.91,7630,FFSU
39.0724,-76.7902,1/1,2016-01-01T00:00:00.000,00054,POINT (-76.7902 39.0724),,,,,3487.89,00054457025,186.32,414,25,2016,4570,METHADONE,1,MD,false,3674.21,26572,MCOU
41.6772,-71.5101,1/1,2016-01-01T00:00:00.000,00054,POINT (-71.5101 41.6772),,,,,,00054355663,,,63,2016,3556,METHADONE,1,RI,true,,,FFSU
38.4199,-117.1219,7/1,2016-07-01T00:00:00.000,00406,POINT (-117.1219 38.4199),,,,,294.06,00406575501,130.16,26,01,2016,5755,METHADONE,3,NV,false,424.22,1571,FFSU
43.3504,-84.5603,4/1,2016-04-01T00:00:00.000,13107,POINT (-84.5603 43.3504),,,,,360.12,13107008901,0,15,01,2016,0089,METHADONE,2,MI,false,360.12,2040,FFSU
33.8191,-80.9066,4/1,2016-04-01T00:00:00.000,59011,POINT (-80.9066 33.8191),,,,,,59011075804,,,04,2016,0758,BUTRANS,2,SC,true,,,FFSU
40.1135,-111.8535,4/1,2016-04-01T00:00:00.000,66689,POINT (-111.8535 40.1135),,,,,,66689071216,,,16,2016,0712,Methadone,2,UT,true,,,MCOU
43.4108,-71.5653,4/1,2016-04-01T00:00:00.000,59385,POINT (-71.5653 43.4108),,,,,3566.56,59385001430,155.53,19,30,2016,0014,BUNAVAIL,2,NH,false,3722.09,497,MCOU
45.7326,-93.9196,1/1,2016-01-01T00:00:00.000,12496,POINT (-93.9196 45.7326),,,,,25003.74,12496120403,0,87,03,2016,1204,SUBOXONE,1,MN,false,25003.74,3476,FFSU
47.3917,-121.5708,1/1,2016-01-01T00:00:00.000,67877,POINT (-121.5708 47.3917),,,,,24779.95,67877011601,33.92,1759,01,2016,0116,Methadone,1,WA,false,24813.87,214235,MCOU
61.385,-152.2683,1/1,2016-01-01T00:00:00.000,12496,POINT (-152.2683 61.385),,,,,320654.33,12496120803,6030.83,1142,03,2016,1208,SUBOXONE,1,AK,false,326685.16,45618,FFSU
35.6411,-79.8431,1/1,2016-01-01T00:00:00.000,59011,POINT (-79.8431 35.6411),,,,,129135.86,59011075104,1348.9,405,04,2016,0751,BUTRANS,1,NC,false,130484.76,1665,FFSU
31.1801,-91.8749,7/1,2016-07-01T00:00:00.000,54123,POINT (-91.8749 31.1801),,,,,,54123091430,,,30,2016,0914,ZUBSOLV,3,LA,true,,,MCOU
38.4199,-117.1219,1/1,2016-01-01T00:00:00.000,00054,POINT (-117.1219 38.4199),,,,,,00054039268,,,68,2016,0392,Methadone,1,NV,true,,,FFSU
27.8333,-81.717,1/1,2016-01-01T00:00:00.000,00406,POINT (-81.717 27.8333),,,,,15811.84,00406577101,0,637,01,2016,5771,METHADONE,1,FL,false,15811.84,79485,MCOU
39.8647,-86.2604,1/1,2016-01-01T00:00:00.000,66689,POINT (-86.2604 39.8647),,,,,,66689071116,,,16,2016,0711,Methadone,1,IN,true,,,MCOU
38.468,-80.9696,4/1,2016-04-01T00:00:00.000,12496,POINT (-80.9696 38.468),,,,,,12496121201,,,01,2016,1212,SUBOXONE,2,WV,true,,,FFSU
39.8647,-86.2604,4/1,2016-04-01T00:00:00.000,00054,POINT (-86.2604 39.8647),,,,,511.55,00054457025,81,43,25,2016,4570,METHADONE,2,IN,false,592.55,2490,FFSU
44.2853,-99.4632,7/1,2016-07-01T00:00:00.000,00406,POINT (-99.4632 44.2853),,,,,510.2,00406577101,0,23,01,2016,5771,METHADONE,3,SD,false,510.2,4290,FFSU
27.8333,-81.717,4/1,2016-04-01T00:00:00.000,00054,POINT (-81.717 27.8333),,,,,,00054855424,,,24,2016,8554,METHADONE,2,FL,true,,,MCOU
44.2394,-114.5103,4/1,2016-04-01T00:00:00.000,00054,POINT (-114.5103 44.2394),,,,,,00054355563,,,63,2016,3555,METHADONE,2,ID,true,,,FFSU
42.0046,-93.214,7/1,2016-07-01T00:00:00.000,00054,POINT (-93.214 42.0046),,,,,,00054355563,,,63,2016,3555,METHADONE,3,IA,true,,,MCOU
21.1098,-157.5311,10/1,2016-10-01T00:00:00.000,67877,POINT (-157.5311 21.1098),,,,,2933.69,67877011601,0,202,01,2016,0116,METHADONE,4,HI,false,2933.69,23374,MCOU
42.7475,-107.2085,4/1,2016-04-01T00:00:00.000,00054,POINT (-107.2085 42.7475),,,,,,00054457025,,,25,2016,4570,METHADONE,2,WY,true,,,FFSU
34.9513,-92.3809,7/1,2016-07-01T00:00:00.000,13107,POINT (-92.3809 34.9513),,,,,,13107008801,,,01,2016,0088,METHADONE,3,AR,true,,,FFSU
40.1135,-111.8535,1/1,2016-01-01T00:00:00.000,00406,POINT (-111.8535 40.1135),,,,,,00406577162,,,62,2016,5771,METHADONE,1,UT,true,,,FFSU
38.468,-80.9696,7/1,2016-07-01T00:00:00.000,59011,POINT (-80.9696 38.468),,,,,10914.08,59011075804,0,22,04,2016,0758,BUTRANS,3,WV,false,10914.08,88,FFSU
42.2373,-71.5314,7/1,2016-07-01T00:00:00.000,00054,POINT (-71.5314 42.2373),,,,,,00054039268,,,68,2016,0392,METHADONE,3,MA,true,,,MCOU
,,7/1,2016-07-01T00:00:00.000,66689,,,,,,,66689089840,,,40,2016,0898,METHADONE,3,XX,true,,,FFSU
40.3736,-82.7755,1/1,2016-01-01T00:00:00.000,00406,POINT (-82.7755 40.3736),,,,,603.13,00406575501,0,112,01,2016,5755,METHADONE,1,OH,false,603.13,5446.5,FFSU
33.8191,-80.9066,1/1,2016-01-01T00:00:00.000,12496,POINT (-80.9066 33.8191),,,,,5471.91,12496120403,0,23,03,2016,1204,SUBOXONE,1,SC,false,5471.91,753,MCOU
45.7326,-93.9196,1/1,2016-01-01T00:00:00.000,12496,POINT (-93.9196 45.7326),,,,,71801.82,12496120203,0,367,03,2016,1202,SUBOXONE,1,MN,false,71801.82,17199,MCOU
36.17,-119.7462,4/1,2016-04-01T00:00:00.000,68084,POINT (-119.7462 36.17),,,,,,68084073801,,,01,2016,0738,METHADONE,2,CA,true,,,MCOU
37.768,-78.2057,4/1,2016-04-01T00:00:00.000,13107,POINT (-78.2057 37.768),,,,,,13107008801,,,01,2016,0088,Methadone,2,VA,true,,,MCOU
36.17,-119.7462,1/1,2016-01-01T00:00:00.000,00054,POINT (-119.7462 36.17),,,,,17467.28,00054457025,170.28,869,25,2016,4570,METHADONE,1,CA,false,17637.56,66157,FFSU
40.5773,-77.264,7/1,2016-07-01T00:00:00.000,00054,POINT (-77.264 40.5773),,,,,,00054457125,,,25,2016,4571,METHADONE,3,PA,true,,,FFSU
45.7326,-93.9196,7/1,2016-07-01T00:00:00.000,00054,POINT (-93.9196 45.7326),,,,,,00054355663,,,63,2016,3556,METHADONE,3,MN,true,,,FFSU
27.8333,-81.717,1/1,2016-01-01T00:00:00.000,59385,POINT (-81.717 27.8333),,,,,5767.23,59385001430,0,15,30,2016,0014,BUNAVAIL,1,FL,false,5767.23,789,MCOU
45.7326,-93.9196,4/1,2016-04-01T00:00:00.000,00054,POINT (-93.9196 45.7326),,,,,,00054355663,,,63,2016,3556,METHADONE,2,MN,true,,,FFSU
45.7326,-93.9196,1/1,2016-01-01T00:00:00.000,00054,POINT (-93.9196 45.7326),,,,,,00054355344,,,44,2016,3553,METHADONE,1,MN,true,,,FFSU
45.7326,-93.9196,1/1,2016-01-01T00:00:00.000,00054,POINT (-93.9196 45.7326),,,,,4667.43,00054457125,0,207,25,2016,4571,METHADONE,1,MN,false,4667.43,20340,MCOU
44.0407,-72.7093,7/1,2016-07-01T00:00:00.000,13107,POINT (-72.7093 44.0407),,,,,5023.27,13107008901,0,224,01,2016,0089,Methadone,3,VT,false,5023.27,32727,FFSU
27.8333,-81.717,10/1,2016-10-01T00:00:00.000,00054,POINT (-81.717 27.8333),,,,,10786.38,00054457125,0,497,25,2016,4571,METHADONE,4,FL,false,10786.38,63214,MCOU
31.1801,-91.8749,1/1,2016-01-01T00:00:00.000,54123,POINT (-91.8749 31.1801),,,,,5905.03,54123095730,0,21,30,2016,0957,ZUBSOLV,1,LA,false,5905.03,816,MCOU
39.0724,-76.7902,4/1,2016-04-01T00:00:00.000,00054,POINT (-76.7902 39.0724),,,,,,00054355663,,,63,2016,3556,METHADONE,2,MD,true,,,FFSU
27.8333,-81.717,1/1,2016-01-01T00:00:00.000,00054,POINT (-81.717 27.8333),,,,,1687.28,00054457025,0,101,25,2016,4570,METHADONE,1,FL,false,1687.28,9096,MCOU
37.669,-84.6514,1/1,2016-01-01T00:00:00.000,00054,POINT (-84.6514 37.669),,,,,,00054855424,,,24,2016,8554,METHADONE,1,KY,true,,,MCOU
38.4623,-92.302,7/1,2016-07-01T00:00:00.000,00054,POINT (-92.302 38.4623),,,,,,00054355344,,,44,2016,3553,METHADONE,3,MO,true,,,FFSU
,,10/1,2016-10-01T00:00:00.000,00054,,,,,,3689.51,00054855324,0,22,24,2016,8553,METHADONE,4,XX,false,3689.51,607,MCOU
40.3736,-82.7755,1/1,2016-01-01T00:00:00.000,00054,POINT (-82.7755 40.3736),,,,,668.72,00054457025,0,114,25,2016,4570,METHADONE,1,OH,false,668.72,6251,FFSU
39.8647,-86.2604,10/1,2016-10-01T00:00:00.000,00054,POINT (-86.2604 39.8647),,,,,3977.73,00054457025,41.25,225,25,2016,4570,METHADONE,4,IN,false,4018.98,16992,MCOU
38.468,-80.9696,1/1,2016-01-01T00:00:00.000,00054,POINT (-80.9696 38.468),,,,,,00054355563,,,63,2016,3555,METHADONE,1,WV,true,,,MCOU
35.7449,-86.7489,1/1,2016-01-01T00:00:00.000,59385,POINT (-86.7489 35.7449),,,,,,59385001401,,,01,2016,0014,BUNAVAIL,1,TN,true,,,FFSU
38.468,-80.9696,7/1,2016-07-01T00:00:00.000,67877,POINT (-80.9696 38.468),,,,,813.49,67877011601,0,31,01,2016,0116,METHADONE,3,WV,false,813.49,6330,FFSU
40.1135,-111.8535,1/1,2016-01-01T00:00:00.000,00406,POINT (-111.8535 40.1135),,,,,,00406577162,,,62,2016,5771,METHADONE,1,UT,true,,,MCOU
38.468,-80.9696,7/1,2016-07-01T00:00:00.000,13107,POINT (-80.9696 38.468),,,,,264.65,13107008901,0,15,01,2016,0089,METHADONE,3,WV,false,264.65,1995,MCOU
33.8191,-80.9066,1/1,2016-01-01T00:00:00.000,59011,POINT (-80.9066 33.8191),,,,,,59011075804,,,04,2016,0758,BUTRANS,1,SC,true,,,FFSU
38.468,-80.9696,4/1,2016-04-01T00:00:00.000,59011,POINT (-80.9696 38.468),,,,,5893.77,59011075804,372.45,13,04,2016,0758,BUTRANS,2,WV,false,6266.22,52,FFSU
38.4623,-92.302,4/1,2016-04-01T00:00:00.000,59011,POINT (-92.302 38.4623),,,,,8843.56,59011075704,0,26,04,2016,0757,BUTRANS,2,MO,false,8843.56,104,FFSU
40.1135,-111.8535,7/1,2016-07-01T00:00:00.000,00406,POINT (-111.8535 40.1135),,,,,,00406575562,,,62,2016,5755,METHADONE,3,UT,true,,,MCOU
43.3504,-84.5603,1/1,2016-01-01T00:00:00.000,59385,POINT (-84.5603 43.3504),,,,,,59385001630,,,30,2016,0016,BUNAVAIL,1,MI,true,,,FFSU
,,4/1,2016-04-01T00:00:00.000,00406,,,,,,,00406254001,,,01,2016,2540,METHADONE,2,XX,true,,,FFSU
44.5672,-122.1269,4/1,2016-04-01T00:00:00.000,00054,POINT (-122.1269 44.5672),,,,,,00054355563,,,63,2016,3555,METHADONE,2,OR,true,,,MCOU
45.7326,-93.9196,1/1,2016-01-01T00:00:00.000,59011,POINT (-93.9196 45.7326),,,,,7258.94,59011075004,0,37,04,2016,0750,BUTRANS,1,MN,false,7258.94,142,MCOU
39.0646,-105.3272,7/1,2016-07-01T00:00:00.000,66689,POINT (-105.3272 39.0646),,,,,,66689069479,,,79,2016,0694,METHADONE,3,CO,true,,,FFSU
42.1497,-74.9384,1/1,2016-01-01T00:00:00.000,00054,POINT (-74.9384 42.1497),,,,,720.16,00054355563,32.82,39,63,2016,3555,METHADONE,1,NY,false,752.98,10484,FFSU
40.1135,-111.8535,4/1,2016-04-01T00:00:00.000,67877,POINT (-111.8535 40.1135),,,,,162.51,67877011601,0,14,01,2016,0116,Methadone,2,UT,false,162.51,1107,FFSU
27.8333,-81.717,4/1,2016-04-01T00:00:00.000,00054,POINT (-81.717 27.8333),,,,,1574.75,00054457025,0,99,25,2016,4570,METHADONE,2,FL,false,1574.75,7708,MCOU
38.468,-80.9696,4/1,2016-04-01T00:00:00.000,00054,POINT (-80.9696 38.468),,,,,,00054355663,,,63,2016,3556,METHADONE,2,WV,true,,,FFSU
40.3363,-89.0022,1/1,2016-01-01T00:00:00.000,13107,POINT (-89.0022 40.3363),,,,,,13107008801,,,01,2016,0088,Methadone,1,IL,true,,,FFSU
47.5362,-99.793,1/1,2016-01-01T00:00:00.000,00054,POINT (-99.793 47.5362),,,,,733.46,00054457125,0,21,25,2016,4571,METHADONE,1,ND,false,733.46,2007,MCOU
37.669,-84.6514,4/1,2016-04-01T00:00:00.000,00054,POINT (-84.6514 37.669),,,,,1663.68,00054457025,0.09,117,25,2016,4570,METHADONE,2,KY,false,1663.77,8933,MCOU
38.4623,-92.302,7/1,2016-07-01T00:00:00.000,00406,POINT (-92.302 38.4623),,,,,,00406575523,,,23,2016,5755,METHADONE,3,MO,true,,,FFSU
38.4199,-117.1219,1/1,2016-01-01T00:00:00.000,00406,POINT (-117.1219 38.4199),,,,,,00406577162,,,62,2016,5771,METHADONE,1,NV,true,,,MCOU
38.468,-80.9696,7/1,2016-07-01T00:00:00.000,00406,POINT (-80.9696 38.468),,,,,,00406575501,,,01,2016,5755,METHADONE,3,WV,true,,,FFSU
39.8647,-86.2604,4/1,2016-04-01T00:00:00.000,00054,POINT (-86.2604 39.8647),,,,,41978.73,00054457125,291.42,1319,25,2016,4571,METHADONE,2,IN,false,42270.15,178205,MCOU
40.5773,-77.264,4/1,2016-04-01T00:00:00.000,00406,POINT (-77.264 40.5773),,,,,4593.48,00406575501,16.79,263,01,2016,5755,METHADONE,2,PA,false,4610.27,21090,MCOU
43.3504,-84.5603,7/1,2016-07-01T00:00:00.000,00054,POINT (-84.5603 43.3504),,,,,1004.8,00054457125,147.78,47,25,2016,4571,METHADONE,3,MI,false,1152.58,6538,FFSU
33.8191,-80.9066,10/1,2016-10-01T00:00:00.000,13107,POINT (-80.9066 33.8191),,,,,1255.56,13107008901,0,50,01,2016,0089,METHADONE,4,SC,false,1255.56,6941,MCOU
38.468,-80.9696,7/1,2016-07-01T00:00:00.000,59011,POINT (-80.9696 38.468),,,,,27695.04,59011075204,994.72,63,04,2016,0752,BUTRANS,3,WV,false,28689.76,187,MCOU
31.106,-97.6475,4/1,2016-04-01T00:00:00.000,00054,POINT (-97.6475 31.106),,,,,637.87,00054457025,0.65,46,25,2016,4570,METHADONE,2,TX,false,638.52,4079,FFSU
45.7326,-93.9196,1/1,2016-01-01T00:00:00.000,59011,POINT (-93.9196 45.7326),,,,,,59011075004,,,04,2016,0750,BUTRANS,1,MN,true,,,FFSU
27.8333,-81.717,4/1,2016-04-01T00:00:00.000,12496,POINT (-81.717 27.8333),,,,,,12496075705,,,05,2016,0757,BUPRENEX,2,FL,true,,,MCOU
32.799,-86.8073,4/1,2016-04-01T00:00:00.000,00406,POINT (-86.8073 32.799),,,,,5486.52,00406577101,1090.23,197,01,2016,5771,METHADONE,2,AL,false,6576.75,22696,FFSU
,,10/1,2016-10-01T00:00:00.000,68084,,,,,,94.72,68084073801,0,15,01,2016,0738,METHADONE,4,XX,false,94.72,342,MCOU
35.6411,-79.8431,1/1,2016-01-01T00:00:00.000,00054,POINT (-79.8431 35.6411),,,,,6426.28,00054457025,33.76,275,25,2016,4570,METHADONE,1,NC,false,6460.04,24767,FFSU
47.5362,-99.793,4/1,2016-04-01T00:00:00.000,13107,POINT (-99.793 47.5362),,,,,,13107008801,,,01,2016,0088,METHADONE,2,ND,true,,,MCOU
34.8375,-106.2371,7/1,2016-07-01T00:00:00.000,00406,POINT (-106.2371 34.8375),,,,,,00406575501,,,01,2016,5755,METHADONE,3,NM,true,,,MCOU
31.106,-97.6475,1/1,2016-01-01T00:00:00.000,00054,POINT (-97.6475 31.106),,,,,527.04,00054355563,0,33,63,2016,3555,METHADONE,1,TX,false,527.04,10113.2,MCOU
43.4108,-71.5653,4/1,2016-04-01T00:00:00.000,12496,POINT (-71.5653 43.4108),,,,,13265.59,12496120403,182.61,85,03,2016,1204,SUBOXONE,2,NH,false,13448.2,1799,MCOU
36.17,-119.7462,1/1,2016-01-01T00:00:00.000,68084,POINT (-119.7462 36.17),,,,,,68084073801,,,01,2016,0738,METHADONE,1,CA,true,,,MCOU
39.8647,-86.2604,7/1,2016-07-01T00:00:00.000,66689,POINT (-86.2604 39.8647),,,,,,66689069479,,,79,2016,0694,METHADONE,3,IN,true,,,FFSU
44.2394,-114.5103,7/1,2016-07-01T00:00:00.000,59011,POINT (-114.5103 44.2394),,,,,29782.04,59011075204,514.99,51,04,2016,0752,BUTRANS,3,ID,false,30297.03,204,FFSU
33.7712,-111.3877,7/1,2016-07-01T00:00:00.000,12496,POINT (-111.3877 33.7712),,,,,,12496121203,,,03,2016,1212,SUBOXONE,3,AZ,true,,,MCOU
37.669,-84.6514,1/1,2016-01-01T00:00:00.000,12496,POINT (-84.6514 37.669),,,,,20378.28,12496121203,0,78,03,2016,1212,SUBOXONE,1,KY,false,20378.28,1358,MCOU
47.5362,-99.793,4/1,2016-04-01T00:00:00.000,00054,POINT (-99.793 47.5362),,,,,,00054457025,,,25,2016,4570,METHADONE,2,ND,true,,,FFSU
,,4/1,2016-04-01T00:00:00.000,12496,,,,,,,12496130602,,,02,2016,1306,SUBOXONE,2,XX,true,,,FFSU
40.3736,-82.7755,4/1,2016-04-01T00:00:00.000,66689,POINT (-82.7755 40.3736),,,,,,66689069430,,,30,2016,0694,Methadone,2,OH,true,,,FFSU
33.8191,-80.9066,1/1,2016-01-01T00:00:00.000,59011,POINT (-80.9066 33.8191),,,,,,59011075204,,,04,2016,0752,BUTRANS,1,SC,true,,,FFSU
,,4/1,2016-04-01T00:00:00.000,63739,,,,,,,63739000610,,,10,2016,0006,METHADONE,2,XX,true,,,FFSU
33.7712,-111.3877,4/1,2016-04-01T00:00:00.000,00406,POINT (-111.3877 33.7712),,,,,,00406575562,,,62,2016,5755,METHADONE,2,AZ,true,,,MCOU
45.7326,-93.9196,4/1,2016-04-01T00:00:00.000,12496,POINT (-93.9196 45.7326),,,,,27199.61,12496120403,0,93,03,2016,1204,SUBOXONE,2,MN,false,27199.61,3781,FFSU
42.0046,-93.214,10/1,2016-10-01T00:00:00.000,00054,POINT (-93.214 42.0046),,,,,1829.67,00054457125,0,59,25,2016,4571,METHADONE,4,IA,false,1829.67,7149,MCOU
27.8333,-81.717,4/1,2016-04-01T00:00:00.000,00054,POINT (-81.717 27.8333),,,,,,00054355663,,,63,2016,3556,METHADONE,2,FL,true,,,MCOU
31.106,-97.6475,10/1,2016-10-01T00:00:00.000,00406,POINT (-97.6475 31.106),,,,,,00406575562,,,62,2016,5755,METHADONE,4,TX,true,,,MCOU
44.2394,-114.5103,1/1,2016-01-01T00:00:00.000,59011,POINT (-114.5103 44.2394),,,,,,59011075704,,,04,2016,0757,BUTRANS,1,ID,true,,,FFSU
44.2394,-114.5103,4/1,2016-04-01T00:00:00.000,67877,POINT (-114.5103 44.2394),,,,,6734.62,67877011601,10.73,234,01,2016,0116,METHADONE,2,ID,false,6745.35,27349,FFSU
44.2394,-114.5103,7/1,2016-07-01T00:00:00.000,12496,POINT (-114.5103 44.2394),,,,,5243.73,12496120203,8.16,31,03,2016,1202,SUBOXONE,3,ID,false,5251.89,1196,FFSU
32.9866,-83.6487,1/1,2016-01-01T00:00:00.000,66689,POINT (-83.6487 32.9866),,,,,,66689081010,,,10,2016,0810,Methadone,1,GA,true,,,FFSU
35.5376,-96.9247,7/1,2016-07-01T00:00:00.000,00406,POINT (-96.9247 35.5376),,,,,,00406575562,,,62,2016,5755,METHADONE,3,OK,true,,,FFSU
43.4108,-71.5653,4/1,2016-04-01T00:00:00.000,00054,POINT (-71.5653 43.4108),,,,,,00054355663,,,63,2016,3556,METHADONE,2,NH,true,,,FFSU
39.0646,-105.3272,1/1,2016-01-01T00:00:00.000,67877,POINT (-105.3272 39.0646),,,,,25588.56,67877011601,90.21,806,01,2016,0116,METHADONE,1,CO,false,25678.77,120264,FFSU
44.6074,-69.3977,4/1,2016-04-01T00:00:00.000,00054,POINT (-69.3977 44.6074),,,,,8648.11,00054457125,15.9,399,25,2016,4571,METHADONE,2,ME,false,8664.01,55818,FFSU
40.3736,-82.7755,4/1,2016-04-01T00:00:00.000,66689,POINT (-82.7755 40.3736),,,,,,66689071116,,,16,2016,0711,Methadone,2,OH,true,,,MCOU
35.6411,-79.8431,1/1,2016-01-01T00:00:00.000,12496,POINT (-79.8431 35.6411),,,,,,12496120801,,,01,2016,1208,SUBOXONE,1,NC,true,,,FFSU
38.4623,-92.302,7/1,2016-07-01T00:00:00.000,59385,POINT (-92.302 38.4623),,,,,10625.13,59385001430,0,64,30,2016,0014,BUNAVAIL,3,MO,false,10625.13,1231,FFSU
44.6074,-69.3977,1/1,2016-01-01T00:00:00.000,00054,POINT (-69.3977 44.6074),,,,,3012.66,00054457025,27.01,173,25,2016,4570,METHADONE,1,ME,false,3039.67,11762,FFSU
38.4199,-117.1219,10/1,2016-10-01T00:00:00.000,66689,POINT (-117.1219 38.4199),,,,,,66689071116,,,16,2016,0711,Methadone,4,NV,true,,,MCOU
40.3736,-82.7755,4/1,2016-04-01T00:00:00.000,66689,POINT (-82.7755 40.3736),,,,,390.36,66689071116,0,18,16,2016,0711,Methadone,2,OH,false,390.36,4344,FFSU
37.669,-84.6514,4/1,2016-04-01T00:00:00.000,00054,POINT (-84.6514 37.669),,,,,,00054355563,,,63,2016,3555,METHADONE,2,KY,true,,,FFSU
43.4108,-71.5653,4/1,2016-04-01T00:00:00.000,67877,POINT (-71.5653 43.4108),,,,,2001.35,67877011601,0,128,01,2016,0116,METHADONE,2,NH,false,2001.35,16215,MCOU
27.8333,-81.717,7/1,2016-07-01T00:00:00.000,54123,POINT (-81.717 27.8333),,,,,,54123095730,,,30,2016,0957,ZUBSOLV,3,FL,true,,,FFSU
32.7673,-89.6812,4/1,2016-04-01T00:00:00.000,67877,POINT (-89.6812 32.7673),,,,,,67877011601,,,01,2016,0116,METHADONE,2,MS,true,,,FFSU
44.6074,-69.3977,1/1,2016-01-01T00:00:00.000,00406,POINT (-69.3977 44.6074),,,,,2509.17,00406575501,0,131,01,2016,5755,METHADONE,1,ME,false,2509.17,9180,FFSU
35.6411,-79.8431,10/1,2016-10-01T00:00:00.000,59385,POINT (-79.8431 35.6411),,,,,8343.34,59385001430,0,38,30,2016,0014,BUNAVAIL,4,NC,false,8343.34,1165,FFSU
38.468,-80.9696,7/1,2016-07-01T00:00:00.000,12496,POINT (-80.9696 38.468),,,,,5482.73,12496120203,0,89,03,2016,1202,SUBOXONE,3,WV,false,5482.73,1259,FFSU
33.7712,-111.3877,1/1,2016-01-01T00:00:00.000,66689,POINT (-111.3877 33.7712),,,,,,66689069430,,,30,2016,0694,METHADONE,1,AZ,true,,,MCOU
,,4/1,2016-04-01T00:00:00.000,00406,,,,,,583.99,00406575562,8.3,35,62,2016,5755,METHADONE,2,XX,false,592.29,1744,FFSU
47.3917,-121.5708,4/1,2016-04-01T00:00:00.000,66689,POINT (-121.5708 47.3917),,,,,,66689071216,,,16,2016,0712,Methadone,2,WA,true,,,MCOU
41.1289,-98.2883,1/1,2016-01-01T00:00:00.000,67877,POINT (-98.2883 41.1289),,,,,2391.74,67877011601,0,130,01,2016,0116,Methadone,1,NE,false,2391.74,14842,FFSU
39.0646,-105.3272,4/1,2016-04-01T00:00:00.000,66689,POINT (-105.3272 39.0646),,,,,,66689071116,,,16,2016,0711,METHADONE,2,CO,true,,,FFSU
39.0724,-76.7902,4/1,2016-04-01T00:00:00.000,00406,POINT (-76.7902 39.0724),,,,,278.48,00406577162,100.68,38,62,2016,5771,METHADONE,2,MD,false,379.16,388,MCOU
43.3504,-84.5603,4/1,2016-04-01T00:00:00.000,13107,POINT (-84.5603 43.3504),,,,,,13107008801,,,01,2016,0088,METHADONE,2,MI,true,,,FFSU
47.5362,-99.793,7/1,2016-07-01T00:00:00.000,13107,POINT (-99.793 47.5362),,,,,,13107008801,,,01,2016,0088,METHADONE,3,ND,true,,,MCOU
41.1289,-98.2883,4/1,2016-04-01T00:00:00.000,00406,POINT (-98.2883 41.1289),,,,,797.29,00406575501,14.62,36,01,2016,5755,METHADONE,2,NE,false,811.91,3262,FFSU
31.1801,-91.8749,4/1,2016-04-01T00:00:00.000,00406,POINT (-91.8749 31.1801),,,,,,00406575501,,,01,2016,5755,METHADONE,2,LA,true,,,FFSU
